STN,YYYYMMDD,TG,TN,TX,T10N,SQ,SP,Q,DR,UG,UX,UN
260,20110101,35,-3,59,-29,12,15,187,15,93,99,75
260,20110102,23,-7,53,-32,57,73,357,0,87,99,73
260,20110103,7,-36,36,-70,28,36,257,4,93,99,81
260,20110104,9,-1,24,-2,47,60,296,0,83,96,73
260,20110105,3,-15,35,-18,50,63,339,14,77,95,68
260,20110106,44,33,52,26,0,0,52,168,98,99,93
260,20110107,47,-5,92,-24,0,0,56,16,98,99,93
260,20110108,88,49,120,41,5,6,148,46,89,99,73
260,20110109,38,10,67,-6,52,65,363,0,85,96,64
260,20110110,9,-25,49,-55,65,81,415,0,95,99,85
260,20110111,32,-3,62,-8,0,0,54,43,91,99,79
260,20110112,57,29,85,23,0,0,60,136,95,99,83
260,20110113,95,83,106,82,0,0,50,123,98,99,95
260,20110114,99,75,116,68,0,0,41,174,95,99,89
260,20110115,89,70,100,63,0,0,76,0,86,94,78
260,20110116,97,80,125,71,25,30,268,0,82,90,73
260,20110117,81,50,96,32,0,0,99,14,91,97,85
260,20110118,44,19,61,-8,3,4,132,63,94,99,84
260,20110119,36,14,66,-9,21,25,253,13,95,99,83
260,20110120,20,-28,50,-61,67,79,491,0,88,98,71
260,20110121,9,-38,37,-67,8,9,222,0,98,99,94
260,20110122,45,22,61,16,2,2,156,9,91,99,79
260,20110123,51,23,66,20,0,0,89,10,95,99,89
260,20110124,55,45,68,43,0,0,173,33,92,99,79
260,20110125,47,7,69,-11,31,36,405,46,87,99,65
260,20110126,13,-4,40,-22,2,2,228,0,90,99,75
260,20110127,-1,-31,14,-43,56,64,538,0,78,91,63
260,20110128,-24,-49,11,-63,79,89,612,0,79,93,63
260,20110129,-30,-56,6,-80,79,89,705,0,91,98,80
260,20110130,-14,-53,14,-76,3,3,191,0,92,99,86
260,20110131,-13,-29,-1,-27,0,0,163,0,87,95,81
260,20110201,-7,-33,24,-31,0,0,142,11,92,99,87
260,20110202,35,22,45,23,0,0,109,10,97,99,91
260,20110203,56,39,80,27,44,48,461,23,90,99,74
260,20110204,91,65,104,61,0,0,87,30,83,90,77
260,20110205,108,103,116,99,3,3,230,0,80,84,76
260,20110206,100,84,113,76,0,0,182,0,77,84,69
260,20110207,84,71,104,64,20,21,411,0,75,82,69
260,20110208,43,-28,92,-62,83,87,717,0,82,99,55
260,20110209,30,-37,94,-72,71,74,658,0,84,99,66
260,20110210,75,36,104,26,4,4,260,79,93,99,82
260,20110211,78,47,95,46,0,0,109,54,97,99,91
260,20110212,55,31,85,31,0,0,140,97,97,99,93
260,20110213,62,34,81,37,20,20,401,0,90,99,79
260,20110214,63,44,82,21,5,5,194,32,92,99,86
260,20110215,59,35,79,15,34,34,581,5,88,99,78
260,20110216,63,20,104,-23,81,81,780,6,87,97,70
260,20110217,38,6,101,-19,70,70,866,0,85,99,58
260,20110218,10,4,15,3,0,0,98,0,83,87,80
260,20110219,21,6,50,6,15,15,468,0,81,88,72
260,20110220,3,-24,27,-37,23,22,524,0,73,79,65
260,20110221,-19,-46,21,-55,90,87,966,0,64,74,54
260,20110222,-20,-64,25,-74,91,88,971,0,66,80,53
260,20110223,4,-23,37,-44,5,5,390,76,78,99,59
260,20110224,42,9,68,7,0,0,201,39,99,99,98
260,20110225,68,51,81,51,0,0,161,3,99,99,97
260,20110226,73,60,95,60,3,3,200,90,97,99,84
260,20110227,43,13,62,13,0,0,128,186,94,99,88
260,20110228,24,10,34,10,0,0,92,37,98,99,95
260,20110301,25,12,41,12,1,1,305,0,91,95,83
260,20110302,19,-14,64,-21,95,87,1144,0,80,94,61
260,20110303,6,-25,60,-35,99,90,1146,0,83,96,59
260,20110304,-2,-37,47,-54,96,87,1203,0,87,98,61
260,20110305,26,-7,61,-29,8,7,374,0,90,99,74
260,20110306,19,-28,67,-57,92,82,1180,0,76,98,55
260,20110307,20,-29,79,-77,100,89,1324,0,57,82,34
260,20110308,46,-13,110,-39,101,89,1327,0,54,76,38
260,20110309,67,43,101,23,26,23,545,13,78,95,63
260,20110310,77,43,103,34,0,0,280,1,83,89,75
260,20110311,67,10,106,-25,67,58,1013,0,72,94,50
260,20110312,85,7,127,-28,63,54,989,0,75,96,56
260,20110313,106,91,131,87,2,2,470,30,83,99,71
260,20110314,107,83,138,70,16,14,635,30,92,99,77
260,20110315,113,79,164,59,66,56,1100,0,84,99,65
260,20110316,72,47,119,46,57,48,1086,0,84,93,67
260,20110317,57,45,84,45,0,0,417,0,90,99,80
260,20110318,64,45,95,44,3,3,490,78,91,97,74
260,20110319,41,-17,102,-45,85,71,1528,0,81,99,36
260,20110320,38,-28,118,-53,97,80,1445,0,75,99,39
260,20110321,59,-29,143,-56,111,91,1559,0,73,99,41
260,20110322,78,-12,162,-35,108,88,1469,0,77,99,50
260,20110323,83,25,150,-5,77,63,1413,0,82,99,56
260,20110324,90,0,166,-21,108,87,1583,0,80,99,58
260,20110325,92,36,148,13,65,52,1239,0,76,99,54
260,20110326,48,7,80,-20,6,5,605,0,83,99,67
260,20110327,62,-6,129,-28,115,91,1774,0,66,87,41
260,20110328,47,-19,102,-49,44,35,1001,0,81,99,57
260,20110329,60,-25,146,-54,117,92,1758,0,77,99,46
260,20110330,90,3,154,-23,18,14,777,11,87,99,68
260,20110331,113,92,140,90,10,8,315,50,92,98,84
260,20110401,126,99,161,97,19,15,551,0,89,96,76
260,20110402,153,90,232,77,96,74,1564,1,77,98,45
260,20110403,118,92,153,80,24,18,832,7,84,99,71
260,20110404,103,82,141,70,46,35,1267,0,75,94,53
260,20110405,99,70,119,58,0,0,413,0,78,94,60
260,20110406,144,103,208,75,58,44,1174,0,84,99,57
260,20110407,122,60,164,26,63,47,1249,0,76,99,61
260,20110408,100,35,163,14,116,87,1857,0,79,99,50
260,20110409,104,56,162,18,98,73,1905,0,71,99,37
260,20110410,112,44,187,19,121,89,1900,0,69,99,39
260,20110411,128,45,220,18,106,78,1863,22,71,99,40
260,20110412,84,56,112,41,83,61,1505,7,75,94,56
260,20110413,82,12,132,-10,98,71,1678,0,73,99,46
260,20110414,85,14,126,-10,3,2,760,0,82,99,63
260,20110415,103,22,163,-1,92,66,1869,0,68,99,38
260,20110416,104,24,169,0,27,19,1270,0,70,99,35
260,20110417,125,76,179,30,55,39,1353,0,73,99,45
260,20110418,126,30,188,2,128,91,2137,0,60,99,32
260,20110419,152,75,238,24,128,91,2113,0,59,99,32
260,20110420,155,56,246,29,130,92,2132,0,63,99,27
260,20110421,164,63,250,32,114,80,2038,0,64,99,28
260,20110422,182,92,263,60,77,54,1897,0,58,99,28
260,20110423,189,99,263,70,122,85,2137,0,53,95,23
260,20110424,178,89,260,39,106,73,1943,0,63,99,28
260,20110425,167,78,239,18,134,92,2311,0,53,95,30
260,20110426,142,71,212,19,117,80,2085,0,64,98,38
260,20110427,124,94,157,80,55,38,1581,0,76,90,66
260,20110428,141,109,190,91,61,42,1517,10,79,93,58
260,20110429,168,101,229,76,88,60,1911,0,66,96,40
260,20110430,155,98,214,89,121,82,2274,0,46,57,36
260,20110501,129,69,185,55,136,91,2555,0,42,54,28
260,20110502,98,53,148,39,135,90,2476,0,48,68,28
260,20110503,82,22,141,1,140,93,2622,0,51,89,31
260,20110504,80,3,141,-30,101,67,2051,0,71,99,49
260,20110505,106,0,184,-35,134,89,2333,0,62,98,33
260,20110506,150,51,223,8,118,78,2116,0,53,92,29
260,20110507,203,109,278,65,118,77,2261,0,47,66,30
260,20110508,213,158,269,147,69,45,2012,0,49,87,36
260,20110509,163,110,204,81,42,27,1150,6,87,99,71
260,20110510,165,101,232,79,41,27,1451,25,77,99,50
260,20110511,150,90,209,67,124,80,2438,0,72,99,37
260,20110512,131,83,174,55,71,46,1777,0,74,99,47
260,20110513,136,80,187,54,91,58,1839,0,71,99,49
260,20110514,120,74,155,47,77,49,2118,0,70,99,49
260,20110515,117,84,154,71,58,37,1802,4,71,95,56
260,20110516,131,110,150,106,4,3,599,67,86,97,76
260,20110517,140,107,168,82,10,6,987,12,81,94,69
260,20110518,140,115,169,87,23,15,877,0,83,95,72
260,20110519,122,60,160,25,27,17,1055,50,85,99,61
260,20110520,132,40,212,11,115,72,2388,0,76,99,48
260,20110521,145,48,221,13,142,89,2718,0,71,99,39
260,20110522,148,107,186,79,43,27,1397,26,74,99,51
260,20110523,160,103,214,93,125,78,2590,0,64,94,38
260,20110524,136,99,162,64,135,84,2682,0,58,84,35
260,20110525,150,59,215,31,134,83,2737,0,59,99,30
260,20110526,147,116,179,115,24,15,1139,17,61,94,45
260,20110527,124,95,152,67,61,38,1579,10,75,96,59
260,20110528,129,95,165,81,32,20,1314,17,78,92,59
260,20110529,159,125,217,123,45,28,1381,0,75,89,49
260,20110530,191,91,281,62,114,70,2618,3,67,99,30
260,20110531,135,95,167,65,30,18,1106,33,81,97,53
260,20110601,135,49,200,16,152,93,2977,0,66,99,38
260,20110602,160,52,222,21,152,93,2874,0,65,99,38
260,20110603,188,122,251,98,145,88,2768,0,71,96,49
260,20110604,210,138,277,133,133,81,2619,0,65,91,44
260,20110605,166,132,215,127,39,24,1348,22,87,96,74
260,20110606,160,116,213,117,8,5,977,49,91,98,79
260,20110607,153,114,195,115,42,25,1726,20,78,96,61
260,20110608,145,111,184,110,57,34,1901,43,69,95,46
260,20110609,139,72,186,38,103,62,2048,4,68,97,46
260,20110610,130,57,198,26,31,19,1718,34,78,99,44
260,20110611,115,59,163,29,84,50,1896,17,78,99,46
260,20110612,138,47,183,15,93,56,2373,0,61,100,42
260,20110613,163,137,196,121,9,5,917,13,79,91,59
260,20110614,165,103,208,76,115,69,2483,0,68,97,42
260,20110615,174,98,233,72,46,28,1444,2,74,97,57
260,20110616,150,126,177,120,16,10,698,89,88,96,79
260,20110617,143,112,175,107,45,27,1563,25,78,95,52
260,20110618,141,107,172,106,48,29,1372,79,80,92,60
260,20110619,136,118,166,117,12,7,1046,64,87,95,68
260,20110620,154,111,191,105,75,45,2154,0,78,95,60
260,20110621,173,144,211,144,36,21,1323,14,76,96,54
260,20110622,158,146,176,139,28,17,937,3,70,82,59
260,20110623,154,123,190,111,77,46,1779,12,73,88,56
260,20110624,141,105,182,83,73,44,1867,4,73,94,53
260,20110625,142,117,167,120,0,0,442,114,93,97,84
260,20110626,194,162,237,121,81,48,2144,4,83,96,64
260,20110627,238,158,302,117,151,90,2909,0,69,94,46
260,20110628,249,192,322,178,66,39,1871,38,72,96,47
260,20110629,169,114,196,82,71,42,1548,10,83,98,62
260,20110630,152,88,197,54,127,76,2518,0,69,100,44
260,20110701,144,95,184,63,97,58,1997,12,71,94,56
260,20110702,138,86,176,52,58,35,1547,0,72,97,55
260,20110703,146,90,190,59,117,70,2639,0,71,96,52
260,20110704,155,98,205,75,102,61,2642,0,74,99,56
260,20110705,182,92,243,59,117,70,2706,0,69,97,42
260,20110706,175,111,212,78,65,39,1652,7,72,97,48
260,20110707,176,118,221,98,63,38,1896,0,68,95,44
260,20110708,178,133,215,113,70,42,1832,0,67,90,45
260,20110709,168,122,208,80,60,36,1453,34,75,96,50
260,20110710,165,97,225,59,117,71,2414,0,72,98,42
260,20110711,179,93,237,66,96,58,2135,0,70,100,45
260,20110712,180,135,238,134,38,23,1708,65,76,99,53
260,20110713,134,127,141,128,0,0,417,139,94,97,92
260,20110714,137,125,163,124,0,0,299,205,95,97,92
260,20110715,171,128,222,109,110,67,2543,22,77,99,49
260,20110716,163,129,211,111,9,6,949,105,86,98,60
260,20110717,159,134,192,130,53,33,1699,24,80,94,62
260,20110718,152,139,173,132,2,1,601,61,83,92,73
260,20110719,166,116,208,104,68,42,2193,0,74,92,53
260,20110720,171,145,226,137,33,20,1591,10,81,99,47
260,20110721,167,125,202,112,11,7,1242,0,81,99,57
260,20110722,152,126,186,116,50,31,1845,0,71,94,51
260,20110723,135,113,170,110,50,31,1496,60,78,95,58
260,20110724,124,110,133,96,0,0,435,177,94,96,91
260,20110725,150,71,197,43,45,28,1501,0,80,99,57
260,20110726,155,133,186,134,2,1,891,34,87,99,68
260,20110727,170,125,217,114,53,34,1365,0,84,99,67
260,20110728,188,150,243,143,50,32,1642,0,82,100,63
260,20110729,157,127,189,108,15,10,1183,0,81,98,65
260,20110730,147,131,168,130,0,0,675,0,78,91,65
260,20110731,142,80,181,62,23,15,973,0,75,100,58
260,20110801,153,61,217,46,131,84,2577,0,77,100,56
260,20110802,208,115,267,92,105,68,2272,0,74,100,49
260,20110803,197,141,234,122,0,0,763,5,84,99,68
260,20110804,195,127,253,112,67,44,1832,52,83,100,59
260,20110805,189,154,229,134,67,44,1646,0,79,95,58
260,20110806,185,143,246,142,19,12,1189,45,87,97,68
260,20110807,165,137,205,118,79,52,1837,2,79,97,55
260,20110808,158,130,191,130,48,32,1492,63,79,98,54
260,20110809,147,118,173,94,71,47,1635,2,75,92,60
260,20110810,159,93,201,56,33,22,1412,7,73,92,54
260,20110811,172,154,211,149,23,15,1031,16,84,95,66
260,20110812,176,134,211,122,15,10,1115,8,88,99,74
260,20110813,173,134,200,124,4,3,581,30,92,99,78
260,20110814,172,138,212,106,22,15,1047,75,83,99,64
260,20110815,160,116,211,92,104,71,2238,0,77,98,45
260,20110816,177,124,218,113,45,31,1494,0,70,92,52
260,20110817,176,134,222,118,57,39,1524,0,78,99,59
260,20110818,164,136,194,135,9,6,834,33,90,99,77
260,20110819,155,93,197,75,83,57,1752,14,81,99,59
260,20110820,168,93,231,73,67,46,1869,0,76,98,46
260,20110821,197,121,274,98,34,24,1330,0,81,99,66
260,20110822,178,122,234,107,43,30,1210,22,87,100,66
260,20110823,191,151,242,137,38,27,863,70,91,99,72
260,20110824,183,147,209,128,5,4,589,8,89,97,80
260,20110825,172,103,242,86,57,40,1457,6,85,100,59
260,20110826,178,147,212,132,6,4,596,31,85,94,78
260,20110827,145,116,183,108,29,21,1135,45,85,94,68
260,20110828,137,114,166,108,31,22,756,80,90,96,78
260,20110829,136,92,165,53,35,25,1074,5,77,97,53
260,20110830,128,82,181,49,22,16,819,5,87,99,65
260,20110831,141,86,179,50,32,23,997,1,84,98,65
260,20110901,127,61,191,34,84,61,1754,0,78,99,55
260,20110902,169,74,251,47,96,71,1707,0,81,99,60
260,20110903,208,119,279,103,94,69,1720,1,79,100,54
260,20110904,185,147,221,141,12,9,811,37,91,99,73
260,20110905,153,122,190,112,68,51,1348,10,79,94,62
260,20110906,152,137,166,130,3,2,515,130,87,96,74
260,20110907,149,128,177,125,25,19,758,46,80,96,67
260,20110908,145,125,166,121,2,2,398,75,91,96,80
260,20110909,175,156,200,146,2,2,444,0,93,99,83
260,20110910,207,151,254,133,24,18,1121,20,89,100,74
260,20110911,172,148,201,136,20,15,839,14,86,95,72
260,20110912,168,143,210,129,18,14,529,9,82,93,70
260,20110913,155,116,187,105,74,57,1400,20,77,95,54
260,20110914,143,113,179,91,64,50,1090,0,74,92,58
260,20110915,140,90,187,67,79,62,1254,0,79,98,56
260,20110916,141,73,192,44,63,50,1329,2,80,95,59
260,20110917,151,120,173,117,3,2,492,13,84,91,73
260,20110918,122,76,166,57,58,46,1198,10,85,98,67
260,20110919,126,67,179,44,73,59,1154,0,82,100,61
260,20110920,158,114,187,100,11,9,736,0,82,94,70
260,20110921,160,141,186,132,1,1,529,0,79,88,67
260,20110922,145,92,178,63,56,46,1165,1,75,98,53
260,20110923,133,78,185,45,63,52,1018,0,87,100,65
260,20110924,127,63,209,36,93,77,1378,0,85,100,55
260,20110925,154,71,227,46,97,80,1365,0,82,100,56
260,20110926,166,115,231,85,44,37,1043,18,86,100,55
260,20110927,157,103,206,81,41,34,866,0,91,100,68
260,20110928,161,89,238,66,106,89,1417,0,86,100,59
260,20110929,178,123,252,82,105,89,1376,0,84,99,54
260,20110930,165,105,241,74,106,90,1374,0,83,98,51
260,20111001,161,88,260,69,93,80,1246,0,84,100,49
260,20111002,156,77,256,65,95,82,1282,0,84,100,43
260,20111003,181,99,243,70,65,56,1052,0,73,100,54
260,20111004,171,154,200,148,33,29,627,0,81,93,64
260,20111005,172,157,183,152,2,2,350,0,82,91,73
260,20111006,134,83,176,69,31,27,669,46,76,96,53
260,20111007,107,82,142,72,57,51,799,96,85,95,68
260,20111008,100,72,135,51,53,47,785,20,83,98,69
260,20111009,116,60,170,40,5,4,356,77,94,100,84
260,20111010,169,163,179,162,3,3,378,10,86,97,77
260,20111011,156,133,173,131,0,0,143,48,87,97,80
260,20111012,111,98,136,97,0,0,186,165,97,98,91
260,20111013,90,33,146,3,69,63,851,0,85,100,64
260,20111014,76,19,146,-9,91,84,1092,0,81,99,46
260,20111015,68,4,139,-32,97,90,1118,0,83,98,56
260,20111016,75,29,144,-3,97,91,1082,0,81,100,56
260,20111017,112,46,161,13,28,26,559,0,89,100,74
260,20111018,105,80,138,64,27,26,481,45,78,95,52
260,20111019,83,45,137,20,50,48,692,41,84,98,59
260,20111020,70,25,108,2,39,37,695,25,88,98,72
260,20111021,64,16,120,-11,93,90,908,0,83,98,63
260,20111022,58,21,101,1,93,90,934,0,82,94,64
260,20111023,82,34,137,22,90,88,904,0,77,89,67
260,20111024,97,51,131,39,90,89,894,0,69,84,57
260,20111025,103,85,127,67,1,1,252,51,78,92,57
260,20111026,104,76,137,52,45,45,550,6,82,96,64
260,20111027,109,71,152,54,60,60,677,0,80,89,68
260,20111028,119,87,171,62,26,26,487,0,91,100,79
260,20111029,123,73,170,43,18,18,330,4,93,100,77
260,20111030,133,119,143,102,0,0,208,0,92,96,87
260,20111031,135,108,166,88,60,62,626,0,87,97,67
260,20111101,127,91,170,81,56,58,648,48,91,98,76
260,20111102,119,97,142,87,41,43,456,5,92,100,81
260,20111103,144,114,167,103,0,0,270,0,83,91,74
260,20111104,147,124,183,97,52,55,619,0,75,87,62
260,20111105,124,72,170,60,43,46,463,0,86,98,68
260,20111106,111,77,124,66,0,0,156,0,89,98,80
260,20111107,100,90,106,88,0,0,80,0,88,92,83
260,20111108,85,48,116,28,55,60,509,0,90,98,80
260,20111109,83,52,131,27,36,39,426,0,93,100,82
260,20111110,55,27,74,8,5,5,301,0,98,100,93
260,20111111,74,48,101,33,10,11,236,0,84,93,79
260,20111112,61,33,108,16,64,71,505,0,88,98,76
260,20111113,36,6,78,-5,49,55,474,0,97,100,83
260,20111114,29,-11,88,-33,72,81,558,0,93,100,72
260,20111115,10,-12,51,-31,42,48,422,0,95,100,81
260,20111116,18,-15,77,-53,75,85,541,0,86,98,64
260,20111117,34,-9,80,-32,0,0,139,0,98,100,95
260,20111118,68,24,100,-8,28,32,320,0,98,100,90
260,20111119,39,-4,104,-23,72,83,454,0,96,100,82
260,20111120,19,-5,46,-8,0,0,206,0,100,100,99
260,20111121,13,-2,32,2,0,0,173,0,100,100,99
260,20111122,34,-9,91,-23,55,65,409,0,97,100,88
260,20111123,79,48,116,23,5,6,141,1,96,100,89
260,20111124,81,67,106,57,31,37,323,0,94,97,84
260,20111125,87,75,101,64,2,2,75,17,87,97,71
260,20111126,87,47,111,9,27,32,311,0,84,91,76
260,20111127,96,66,137,43,17,21,137,9,80,92,68
260,20111128,49,7,91,-25,57,69,409,0,89,98,71
260,20111129,75,49,100,43,16,20,248,35,88,98,78
260,20111130,73,50,109,32,66,81,390,0,82,90,70
260,20111201,96,49,123,41,2,2,118,90,92,98,85
260,20111202,65,47,98,36,29,36,266,43,85,98,65
260,20111203,81,53,106,42,9,11,112,74,81,95,68
260,20111204,79,51,90,40,2,2,160,8,76,89,69
260,20111205,54,35,76,16,25,31,248,23,72,88,62
260,20111206,49,34,77,19,37,46,290,9,77,88,64
260,20111207,70,39,85,30,11,14,201,34,73,94,58
260,20111208,76,41,107,22,0,0,98,42,79,93,64
260,20111209,63,25,86,6,42,53,315,25,67,90,57
260,20111210,40,10,68,-24,42,53,269,3,79,93,64
260,20111211,39,15,62,3,9,11,202,0,82,88,75
260,20111212,68,49,90,44,40,51,303,36,83,97,63
260,20111213,78,52,108,42,9,12,133,69,78,93,63
260,20111214,51,35,66,29,8,10,148,36,83,93,76
260,20111215,53,35,66,32,0,0,83,74,87,91,77
260,20111216,39,16,51,-6,2,3,93,110,91,96,85
260,20111217,44,11,77,4,50,65,314,44,83,96,66
260,20111218,23,5,56,-24,25,32,195,24,89,97,70
260,20111219,23,-1,51,-20,39,50,284,62,88,96,70
260,20111220,58,8,83,4,43,56,288,39,84,98,65
260,20111221,59,47,64,36,0,0,64,23,92,98,79
260,20111222,92,62,102,61,0,0,78,67,95,98,91
260,20111223,91,61,104,60,0,0,53,45,90,95,78
260,20111224,64,53,82,40,46,60,288,38,81,90,68
260,20111225,92,69,106,65,5,6,129,7,88,97,82
260,20111226,109,102,120,96,2,3,142,4,90,97,84
260,20111227,87,77,102,72,0,0,105,0,81,87,74
260,20111228,68,57,78,54,0,0,54,0,84,93,71
260,20111229,68,47,78,45,12,15,115,49,77,95,68
260,20111230,53,38,80,18,36,46,272,22,81,87,73
260,20111231,77,37,107,36,0,0,67,112,96,98,92
260,20120101,116,102,129,99,0,0,80,113,95,97,91
260,20120102,75,46,103,34,29,37,261,0,83,92,73
260,20120103,74,48,107,38,0,0,59,56,81,94,56
260,20120104,71,54,86,49,7,9,200,75,79,93,69
260,20120105,74,49,102,38,17,22,158,55,77,95,64
260,20120106,67,42,88,29,14,18,217,11,78,87,70
260,20120107,78,51,94,46,7,9,148,49,83,98,73
260,20120108,74,55,84,40,3,4,120,0,82,95,72
260,20120109,83,65,95,57,7,9,121,9,89,98,78
260,20120110,75,22,93,-9,24,30,228,0,88,98,77
260,20120111,84,75,90,63,0,0,75,31,94,98,87
260,20120112,79,52,105,29,11,14,115,2,83,95,72
260,20120113,55,37,75,1,52,64,384,8,73,89,57
260,20120114,40,-1,73,-20,40,49,341,0,79,97,57
260,20120115,18,-21,66,-56,28,34,322,0,87,97,62
260,20120116,-10,-44,48,-69,70,85,406,0,85,98,63
260,20120117,-3,-53,61,-75,66,79,410,0,81,98,57
260,20120118,26,-18,62,-58,0,0,136,62,89,98,75
260,20120119,67,50,81,42,10,12,117,104,91,98,75
260,20120120,46,24,68,4,18,21,218,12,81,91,70
260,20120121,78,34,109,20,0,0,146,77,83,98,68
260,20120122,68,50,99,33,10,12,159,33,80,95,68
260,20120123,54,29,80,6,47,55,384,27,84,91,74
260,20120124,33,0,59,-33,14,16,208,0,92,98,86
260,20120125,41,29,52,22,2,2,200,0,89,94,84
260,20120126,45,36,62,18,0,0,80,99,96,97,91
260,20120127,43,14,80,1,63,72,478,0,89,98,74
260,20120128,28,-11,68,-38,54,61,503,0,91,98,75
260,20120129,-7,-17,8,-21,0,0,162,0,81,91,75
260,20120130,-20,-27,-12,-30,0,0,71,5,86,93,76
260,20120131,-39,-66,-11,-75,77,85,571,0,67,76,55
260,20120201,-49,-79,-13,-91,77,85,646,0,49,74,30
260,20120202,-65,-88,-35,-111,81,89,667,0,51,70,30
260,20120203,-82,-159,-51,-200,3,3,204,53,87,94,74
260,20120204,-121,-189,-45,-218,81,88,899,0,84,95,62
260,20120205,-71,-102,-51,-112,63,68,606,0,67,81,53
260,20120206,-84,-146,-33,-171,80,85,714,0,67,90,35
260,20120207,-85,-153,-37,-172,85,90,721,0,71,82,47
260,20120208,-33,-89,-9,-131,51,54,558,0,75,92,65
260,20120209,-44,-97,5,-132,12,13,212,0,84,93,69
260,20120210,-61,-108,-21,-143,87,91,868,0,68,93,48
260,20120211,-73,-119,-30,-146,83,86,794,0,73,95,60
260,20120212,-37,-98,-5,-117,0,0,293,14,87,98,69
260,20120213,27,-5,50,-5,8,8,334,36,95,100,85
260,20120214,46,31,59,25,5,5,352,78,91,98,76
260,20120215,56,40,68,29,1,1,279,7,84,95,71
260,20120216,55,40,75,29,0,0,311,0,93,98,86
260,20120217,68,45,95,43,28,28,422,10,91,100,74
260,20120218,70,35,91,23,1,1,182,46,90,98,79
260,20120219,29,-12,60,-53,62,61,638,9,81,90,61
260,20120220,22,-34,64,-70,81,79,912,0,73,98,47
260,20120221,57,28,93,20,9,9,453,0,81,89,69
260,20120222,67,52,90,46,35,34,611,40,78,97,61
260,20120223,101,60,129,58,19,18,467,34,93,98,84
260,20120224,81,20,99,-16,0,0,199,8,95,99,89
260,20120225,53,1,103,-29,73,69,1006,0,85,100,62
260,20120226,68,54,96,44,12,11,398,0,83,93,71
260,20120227,62,33,82,27,4,4,350,0,93,98,82
260,20120228,87,76,98,73,0,0,181,27,98,100,95
260,20120229,88,82,95,80,0,0,221,7,96,99,92
260,20120301,90,83,101,82,0,0,244,0,94,96,90
260,20120302,88,60,131,32,44,40,790,0,88,98,67
260,20120303,93,63,125,15,3,3,364,0,87,97,71
260,20120304,79,29,113,6,7,6,464,68,94,100,75
260,20120305,56,42,84,39,0,0,287,58,83,97,72
260,20120306,57,1,97,-35,34,30,688,0,77,98,61
260,20120307,43,-5,62,-40,0,0,205,68,89,98,76
260,20120308,58,25,92,-21,64,57,814,0,81,98,66
260,20120309,78,41,106,27,27,24,637,0,80,89,71
260,20120310,91,76,115,70,17,15,381,14,91,98,71
260,20120311,89,46,138,7,97,84,1212,0,83,98,60
260,20120312,79,11,135,-19,58,50,948,0,89,100,73
260,20120313,80,70,95,63,0,0,285,0,80,90,71
260,20120314,63,5,86,-23,2,2,429,0,80,98,68
260,20120315,67,-16,151,-40,109,93,1417,0,84,98,59
260,20120316,75,27,118,-15,41,35,793,0,89,99,75
260,20120317,93,57,125,38,33,28,851,0,78,91,63
260,20120318,72,24,99,-8,14,12,469,8,87,98,70
260,20120319,48,-19,116,-48,106,88,1442,0,80,100,50
260,20120320,85,34,136,-9,94,78,1395,0,74,89,56
260,20120321,93,12,160,-17,111,91,1526,0,77,99,49
260,20120322,123,51,192,8,109,89,1587,0,76,98,50
260,20120323,121,56,197,22,113,92,1594,0,75,96,46
260,20120324,111,46,179,16,106,86,1474,0,79,100,52
260,20120325,95,39,169,39,87,70,1606,0,76,98,38
260,20120326,98,20,166,-7,115,92,1712,0,72,98,48
260,20120327,100,16,182,-11,103,82,1583,0,76,99,46
260,20120328,104,29,184,8,109,86,1717,0,73,100,36
260,20120329,88,42,117,12,34,27,795,0,82,98,68
260,20120330,86,71,101,62,0,0,375,0,85,90,78
260,20120331,68,10,93,-27,27,21,791,0,76,96,54
260,20120401,49,-23,97,-72,77,60,1268,0,77,98,56
260,20120402,81,22,135,-23,32,25,1048,0,79,98,55
260,20120403,90,17,141,-20,44,34,1240,7,71,98,45
260,20120404,75,54,90,24,0,0,381,0,89,98,81
260,20120405,59,17,102,-24,34,26,1131,0,75,85,62
260,20120406,60,-11,112,-46,94,71,1748,15,68,98,28
260,20120407,53,20,79,-7,19,14,887,9,70,94,46
260,20120408,62,-4,97,-33,60,45,1570,22,73,97,44
260,20120409,90,68,101,66,0,0,415,140,93,98,89
260,20120410,95,75,112,67,0,0,639,87,89,98,71
260,20120411,79,41,127,15,42,31,1306,6,83,98,52
260,20120412,71,21,125,-3,26,19,1009,9,84,100,53
260,20120413,73,23,117,-7,10,7,880,14,85,99,60
260,20120414,76,18,126,-8,101,73,1784,0,75,100,47
260,20120415,66,36,96,20,21,15,968,6,71,93,51
260,20120416,50,-14,101,-49,90,65,1663,0,69,97,44
260,20120417,49,-24,100,-63,13,9,1002,26,79,98,45
260,20120418,84,38,132,28,44,31,1236,18,78,95,55
260,20120419,89,41,134,0,40,28,1057,10,75,93,53
260,20120420,82,46,133,7,46,32,1028,5,81,93,64
260,20120421,78,51,119,36,30,21,1099,33,83,97,58
260,20120422,88,60,133,41,49,34,1379,8,79,94,56
260,20120423,94,64,144,56,30,21,1273,53,76,95,49
260,20120424,97,69,135,62,56,39,1597,13,80,97,59
260,20120425,100,63,134,51,40,28,1061,19,82,97,60
260,20120426,114,92,146,88,29,20,944,27,77,86,66
